ذرية	ð u r r i j j a h
قائمة	q aː ʔ i m a
شاورما	ʃ aː w a r m aː
وقع	w a q a ʕ a
الفاتيكان	a l f a t i k aː n
رهج	r a h a d͡ʒ
جوز	d͡ʒ oː z
وثق	w a θ i q a
عظ	ʕ i ðˤ
رحمن	r a ħ i m n a
جص	d͡ʒ i sˤ sˤ
سبسب	s a b s a b a
نيويورك	n i j uː j o r k
بنت	b i n t a
جائع	d͡ʒ aː ʔ i ʕ
مطاف	m a tˤ aː f
هال	h aː l a
زغاية	z a ɣ aː j a
حصاد	ħ i sˤ aː d
قاعة	ʔ aː ʕ a
امرأ	i m r a ʔ a
جلباب	d͡ʒ i l b aː b
كنباث	k i m b aː θ
شكري	ʃ u k r i j j
مدفع	m i d f a ʕ
ثمن	θ a m a n
إبريق	ʔ i b r iː q
تفسيري	t a f s iː r i j j
إفريقيا	ʔ i f r iː q j aː
مزق	m a z z a q a
شبح	ʃ a b ħ
أم	ʔ u m m
مجن	m i d͡ʒ a n n
فهرس	f ə h r ə s
ردة	r i d d a
وجدة	w a d͡ʒ d a
فرث	f a r θ
تعريف	t a ʕ r iː f
ضمير	dˤ a m iː r
متسامح	m u t a s aː m i ħ
لوط	l uː tˤ
تلاش	t a l aː ʃ i n
شيراز	ʃ iː r aː z
فسر	f a s s a r a
علم	ʕ a l l a m a
إهليلجي	ʔ i h l iː l a d͡ʒ i j j
مخبأ	m a x b a ʔ
قرنبيط	q a r n a b iː tˤ
وليمة	w a l iː m a
بثن	b a θ a n
ثقل	θ a q q a l a
إسطبل	ʔ i s tˤ a b l
ضفدع	dˤ u f d a ʕ
صراع	sˤ i r aː ʕ
دياقود	d i j aː q uː d
مجمد	m u d͡ʒ a m m a d
بدوي	b a d a w i j j
حفيدة	ħ a f iː d a
صندوق	sˤ u n d uː q
وشيك	w a ʃ iː k
اعتداء	i ʕ t i d aː ʔ
تلميح	t a l m iː ħ
انتظام	i n t i ðˤ aː m
حريم	ħ a r iː m
نقدا	n a q d a n
إسفنط	ʔ i s f a n tˤ
سويسري	s u w iː s r i j j
أدبي	ʔ a d d i b iː
قماش	q u m aː ʃ
قرصان	q u r sˤ aː n
قنطرة	q a n tˤ a r a
إبل	ʔ i b i l
لكز	l a k z
فقير	f a q iː r
ثرى	θ a r a n
مقلياثا	m a q l i j aː θ aː
غيور	ɣ a j uː r
دابرة	d aː b i r a
غسالة	ɣ a s s aː l a
حنطة	ħ i n tˤ a
نوح	n uː ħ
شكال	ʃ i k aː l
دبج	d a b b a d͡ʒ a
مماس	m u m aː s s
مشيمة	m a ʃ iː m a
فهرس	f i h r i s
عاد	ʕ aː d
لصق	l a sˤ sˤ a q a
آمن	ʔ aː m a n u
تذاكى	t a ð aː k aː
ورشان	w a r a ʃ aː n
طرفاء	tˤ u r a f aː ʔ
شاكرة	ʃ aː k i r a
أشرفي	ʔ a ʃ r a f i j j
قديم	ɡ a d iː m
دين	d a j j i n
بيطرة	b a j tˤ a r a
مري	m u r iː
مشرق	m a ʃ r i q
زأر	z a ʔ a r a
فليفلة	f u l a j f i l a
أنفاق	ʔ u n f aː q
كره	k a r r a h a
تحرش	t u ħ a r r i ʃ
حملة	ħ a m l a
رائع	r aː ʔ i ʕ
أحور	ʔ a ħ w a r
قطار	q i tˤ aː r
زحف	z a ħ a f a
مروض	m u r a w w a dˤ
زملاء	z u m a l aː ʔ
إيقاع	ʔ iː q aː ʕ
برغوث	b u r ɣ uː θ
جزيرة	d͡ʒ a z iː r a
ابن	i b n i
لاسلكي	l aː s i l k i j j
خف	x a f f a
انتبه	i n t a b a h a
أزعج	ʔ a z ʕ a d͡ʒ a
جوي	d͡ʒ a w w i j j
أيل	ʔ a j j a l
ضياع	dˤ a j aː ʕ
قبر	ɡ a b a r
درس	d a r a s a
بوصلة	b uː sˤ l a
شيم	ʃ a j j a m a
فنجنكشت	f a n d͡ʒ a n k u ʃ t
قال	q aː l
زبل	z a b b a l a
قيلولة	q a j l uː l a
خرفة	x u r f a
خرج	x a r a d͡ʒ a
تزويد	t a z w iː d
مستوقد	m u s t a w q a d
جهة	d͡ʒ i h a
أطاح	ʔ a tˤ aː ħ a
صوفي	sˤ uː f i j j
مفاجأة	m u f aː d͡ʒ a ʔ a
جاب	d͡ʒ aː b a
قارن	q aː r a n a
مسرح	m a s r a ħ
حفيد	ħ a f iː d
ناحية	n aː ħ i j a
كنزة	k a n z a
عاب	ʕ aː b a
نيلج	n a j l a d͡ʒ
جفن	d͡ʒ i f i n
ركع	r a k a ʕ a
حجرة	ħ u d͡ʒ r a
تفوق	t a f a w w a q a
حلتيت	ħ a l t iː t
كم	k u m
براءة	b a r aː ʔ a
داخل	d aː x a l a
ترياق	t i r j aː q
اذلولى	i ð l a w l aː
أصفر	ʔ a sˤ f a r a
أنطاكية	ʔ a n tˤ aː k i j a
موزمبيق	m oː z a m b iː q
كمأ	k a m a ʔ
كرسي	k u r s i j j
خدش	x a d d a ʃ a
همزة	h a m z a
تواطؤ	t a w aː tˤ u ʔ
شريعة	ʃ a r iː ʕ a
توبة	t o b ɐ
حذفي	ħ a ð a f i j j
رغائف	r a ɣ aː j i f
خرنباش	x u r a n b aː ʃ
مسود	m ɪ s w ɐ d̚
ثآليل	θ a ʔ aː l iː l
متوسط	m u t a w a s s i tˤ
ديبوذ	d a j aː b uː ð
أطرش	ʔ a tˤ r a ʃ
مكون	m u k a w w i n
قاقلة	q aː q i l l a
أندر	ʔ a n d a r
جدد	d͡ʒ a d d a d a
قريدسة	q u r a j d i s a
قيمة	ɡ iː m a
هن	h i n
تقدد	t a q a d d a d a
دلو	d a l w
سميد	s a m iː d
جريب	d͡ʒ u r a j b
دمع	d a m ʕ
آ	ʔ aː
شقة	ʃ u q q a
لبلاب	l a b l aː b
قطعة	q a tˤ a ʕ a
برغي	b u r ɣ i j j
ثيوقراطي	θ i j uː q r aː tˤ i j j
عوينات	ʕ u w a j n aː t
مبتل	m u b t a l i n
ققنوس	q u q n uː s
نظارة	n a ðˤ ðˤ aː r a
تقويم	t a q w iː m
هيا	h a j j aː
سرقين	s i r q iː n
وقية	w i q i j j a
مقصود	m a q sˤ uː d
لوح	l oː ħ
حديث	ħ a d iː θ
بورندي	b u r u n d iː
حظيرة	ħ a ðˤ iː r a
بهمن	b a h m a n
وقية	w u q i j j a
مرقاق	m i r q aː q
كليل	k a l iː l
رومانسي	r uː m aː n s i j j
سنونوة	s u n uː n u w a
رمادي	r a m aː d i j j
صرب	sˤ a r a b a
دون	d a w w a n a
ظفر	ðˤ a f i r a
محاصر	m u ħ aː sˤ i r
قشر	ɡ i ʃ i r
بطم	b u tˤ m
قرقس	q i r q i s
انتقاض	i n t i q aː dˤ
مساومة	m u s aː w a m a
تاء	t aː ʔ
سبح	s a b a ħ a
مختصر	m u x t a sˤ a r
شرب	ʃ u r b
لقاح	l a q aː ħ
تباكى	t a b aː k aː
اتجاهات	i t t i d͡ʒ aː h aː t
كاكنج	k aː k i n d͡ʒ
بريطاني	b a r iː tˤ aː n i j j
ناسك	n aː s i k
رب	r a b b a
سعي	s u ʕ i j a
دم	d u m
أغلب	ʔ a ɣ l a b u
ل	l
أقضى	ʔ a q dˤ aː
زهرة	z u h r a
تبشير	t a b ʃ iː r
ملك	m a l l a k a
شيرج	ʃ iː r i d͡ʒ
بعيثران	b a ʕ a j θ a r aː n
حرق	ħ a r a ɡ
مشكور	m a ʃ k uː r
رحب	r a ħ a b
اليونان	a l j uː n aː n
قرنفل	q a r a n f u l
فسيفساء	f u s a j f i s aː ʔ
جارة	d͡ʒ aː r a
أخدود	ʔ u x d uː d
قابلة	ʔ a b l a
صحا	sˤ a ħ aː
وقت	w a ʔ t
براين	b r aː j a n
شمس	ʃ a m m a s a
جبل	d͡ʒ a b a l a
استبد	i s t a b a d d a
اجتاز	i d͡ʒ t aː z a
قمل	q a m l
قشع	q a ʃ a ʕ a
أن	ʔ a n
أشهد	ʔ a ʃ h a d a
تراب	t u r aː b
بنت	b a n a t
كره	k a r i h
إنجلترا	ʔ i n ɡ i l t e r aː
خاء	x aː ʔ
معين	m u ʕ a j j a n
شاهدانق	ʃ aː h d aː n a q
تفاوض	t a f aː w u dˤ
روبيان	r uː b i j aː n
غ	ʁ
لبوس	l a b uː s
سبتمبر	s i b t i m b i r
عربز	ʕ a r b a z
شتاء	ʃ i t aː ʔ
صبر	sˤ a b i r
أغلب	ʔ a ɣ l i b a
أثل	ʔ a θ l
يعقوب	j a ʕ q uː b
أسهل	ʔ u s a h h a l a
إنقاض	ʔ i n q aː dˤ
ريفي	r iː f i j j
دهليز	d i h l iː z
ميعاد	m iː ʕ aː d
نظيف	n a ðˤ iː f
تفسير	t a f s iː r
شاكوش	ʃ aː k uː ʃ
سفرجلة	s a f a r d͡ʒ a l a
أيام	ʔ a j j aː m
للأسف	l i l ʔ a s a f
نساء	n i s aː ʔ
الأوكيناوا	a l ʔ uː k iː n aː w aː
لازوردي	l aː z u w a r d i j j
متفجرات	m u t a f a d͡ʒ d͡ʒ i r aː t
قشد	q a ʃ a d a
مهندس	m u h a n d i s
حمزة	ħ a m z a h
عنصل	ʕ u n sˤ a l
إفرند	ʔ i f r i n d
دبقي	d i b q i j j
امرؤ	u m r u ʔ
ظفر	ðˤ u f r
مطحنة	m a tˤ ħ a n a
وعد	w a ʕ a d a
شاورما	ʃ ɐ w ə r m ə
كشمش	k i ʃ m i ʃ
بخير	b i x a j r
جزيرة	ɡ a z iː r a
ولد	w a l l a d a
هزة	h a z z a
صقنقور	sˤ a q a n q uː r
وريد	w a r iː d
شاور	ʃ aː w a r a
خلقي	x i l q i j j
أعمى	ʔ u ʕ a m m aː
نعامة	n a ʕ aː m a
أوج	ʔ a w d͡ʒ
طاجن	tˤ aː d͡ʒ i n
اتضح	i t t a dˤ a ħ a
تدريب	t a d r iː b
ثقافة	θ a q aː f a
مغطس	m a ɣ tˤ i s
هودج	h a w d a d͡ʒ
قبض	q a b a dˤ a
احتراق	i ħ t i r aː q
رائعة	r aː ʔ i ʕ a
أوجد	ʔ uː d͡ʒ a d a
ناردين	n aː r a d iː n
موقف	m a w q i f
عجاب	ʕ u d͡ʒ aː b
فور	f a w r
إناء	ʔ i n aː ʔ
أسفر	ʔ a s f a r a
مبارك	m u b aː r a k
أب	ʔ a b
عجب	ʕ u d͡ʒ b
متطرف	m u t a tˤ a r r i f
بيرو	b eː r uː
رب	r u b b
شاط	ʃ aː tˤ a
برقوق	b u r q uː q
شكرا	ʃ u k r a n
خلق	x a l q
أنعل	ʔ a n ʕ u l
مفتش	m u f a t t i ʃ
دثر	d a θ r
كمان	k a m aː n
كرة	k a r r a
بغي	b a ɣ i j j
فنار	f a n aː r
نفخ	n a f x
السعودية	a s s u ʕ uː d i j j a
ترفع	t a r a f f a ʕ a
ضحك	dˤ a ħ i k a
حياة	ħ a j aː h
قلاووز	q a l aː w uː z
طيهوج	tˤ iː h uː d͡ʒ
لاتفيا	l aː t v i j aː
رباط	r i b aː tˤ
زرقون	z a r q uː n
توعوي	t a w ʕ a w i j j
كذاب	k a d d aː b
سلم	s u l l a m
ر	r aː ʔ
فالجي	f aː l a d͡ʒ i j j
زائف	z aː ʔ i f
توقيف	t a w q iː f
برتقالي	b u r t u q aː l i j j
ألهى	ʔ a l h aː
منهج	m a n h a d͡ʒ
قتل	q a t t a l a
جهد	d͡ʒ a h a d a
نظير	n a ðˤ iː r
مست	m a sː a t
اقتعد	i q t a ʕ a d a
كستج	k u s t a d͡ʒ
سنبك	s u m b a k
هش	h a ʃ ʃ
أم	ʔ a m m a
دلاع	d a l l aː ʕ
مزاد	m a z aː d
قداحة	q a d d aː ħ a
محادث	m u ħ aː d i θ
لحق	l a ħ q
مذكر	m u ð a k k a r
ترعة	t u r ʕ a
فاصولياء	f a sˤ uː l i j aː ʔ
سيل	s a j l
دعش	d a ʕ ʕ a ʃ a
هندسي	h a n d a s i j j
وزغة	w a z a ɣ a
أيون	ʔ a j oː n
بابونج	b aː b uː n a d͡ʒ
هال	h aː l
النمسا	a n n a m s aː
حديقة	ħ a d iː ɡ a
شيم	ʃ iː m
غرق	ɣ a r r a q
ما	m aː
قناع	q i n aː ʕ
فانيد	f aː n iː d
ضرب	dˤ a r b
كندوج	k a n d uː d͡ʒ
مقبل	m u q b i l
بلادونا	b i l aː d uː n aː
ألم	ʔ a l a m
طاعة	tˤ aː ʕ a
زوجة	z a w d͡ʒ a
قشطة	q i ʃ tˤ a
ه	h
ثلاثون	θ a l aː θ uː n a
طباق	tˤ i b aː q
نزعة	n a z ʕ a
ضيق	dˤ iː q
تعصر	t a ʕ a sˤ sˤ a r a
مجري	m a d͡ʒ a r i j j
ضيعة	dˤ a j ʕ a
أبريل	ʔ a b r iː l
فوار	f a w w aː r
أحسن	ʔ a ħ s u n a
حرش	ħ a r a ʃ a
أرز	ʔ a r u z z
مقدونس	m a q d uː n i s
توبة	t a w b a
قسم	q i s a m
شعبة	ʃ u ʕ b a
حان	ħ aː n a
سويسري	s w iː s r i j j
جراد	d͡ʒ a r aː d
بلس	b u l u s
منسأة	m i n s a ʔ a
غزاوة	ɣ a z aː w a
شيح	ʃ iː ħ
رفقة	r u f q a
علقة	ʕ a l a q a
فرغ	f a r i ɣ
أنغولا	ʔ a n ɣ oː l aː
قاموس	q aː m uː s
العاصي	a l ʕ aː sˤ iː
زهرة	z a h r a
مخرج	m u x r i d͡ʒ
إصطبل	ʔ i sˤ tˤ a b l
قداد	q i d d aː d
ضمني	dˤ i m n i j j
قطلب	q a tˤ l a b
من	m a n
خابية	x aː b i j a
ذراع	ð i r aː ʕ
فيج	f u j uː d͡ʒ
الثلاثاء	a θ θ u l aː θ aː ʔ
سعي	s a ʕ j
تصعيد	t a sˤ ʕ iː d
كم	k a m
ثيتل	θ a j t a l
كهف	k ə h f
دب	d a b b a
حجن	ħ a d͡ʒ a n a
حوب	ħ uː b
كاسيت	k aː s iː t
إلى	ʔ i l a n
قرطاس	q u r tˤ aː s
قشف	q a ʃ i f a
ابتسام	i b t i s aː m
حفار	ħ a f f aː r
جبل	d͡ʒ a b l
اختط	i x t a tˤ tˤ a
مخاض	m a x aː dˤ
جم	d͡ʒ a m m
سوراني	s uː r aː n i j j
حب	ħ a b b
سبعون	s a b ʕ uː n a
أذن	ʔ a ð a n a
كدس	k a d s
قفازات	q u f f aː z aː t
مناعة	m a n aː ʕ a
هامش	h aː m i ʃ
حرف	ħ a r a f a
مقدر	m u q a d d a r
مقولة	m a q uː l a
مقود	m i q w a d
ضاد	dˤ aː d
تمرين	t a m u r r iː n a
داخل	d aː x i l
نير	n a j j i r
زق	z u q q
أسطوانة	ʔ u s tˤ u w aː n a
جنطيانا	d͡ʒ a n tˤ i j aː n aː
إرادي	ʔ i r aː d i j j
تنوير	t a n w iː r
بوصلة	b a w sˤ a l a
تغذية	t a ɣ ð i j a
جمل	d͡ʒ a m a l
مومسة	m uː m i s a
مجادلة	m u d͡ʒ aː d a l a h
محسة	m i ħ a s s a
حاء	ħ aː ʔ
مستنقعات	m u s t a n q a ʕ aː t
الإسلام	a l ʔ i s l aː m
تسلم	t a s a l l a m a
عباء	ʕ a b aː ʔ
تسلم	t a s a l l u m
رب	r a b b
أسباب	ʔ a s b aː b
ضمن	dˤ i m n a
أغلب	ʔ u ɣ l a b a
اعتقل	i ʕ t a q a l a
هيدروجين	h i d r o ʒ eː n
سيئ	s a j j i ʔ
بركة	b a r a k a
لثغة	l u θ ɣ a t u n
نخل	n a x x a l a
السودان	a s s uː d aː n
عري	ʕ a r i j a
قدوم	q a d uː m
عنكبوت	ʕ a n aː k i b
لكن	l aː k i n n a
عقاري	ʕ a q aː r i j j
ضرب	dˤ a r a b a
متراس	m i t r aː s
طيرة	tˤ a j r a
أبنوس	ʔ a b a n uː s
قلادة	q i l aː d a
ق	ʔ
من	m i n
فلان	f u l aː n
سوفياتي	s u f j aː t i j j
شليل	ʃ a l iː l
حميم	ħ a m iː m
أعصر	ʔ a ʕ sˤ a r a
نقض	n u q dˤ a
أنزل	ʔ a n z a l a
لكم	l a k a m a
شونة	ʃ uː n a
كأن	k a ʔ a n n a
فظع	f a ðˤ i ʕ a
لقمة	l u q m a
تضامني	t a dˤ aː m u n i j j
ضمن	dˤ a m m a n a
لون	l a w n
أوروبي	ʔ uː r uː b b i j j
حلقة	ħ a l q a
ملاك	m u l l aː k
انتظم	i n t a ðˤ a m a
أوحال	ʔ a w ħ aː l
قلاية	q i l l aː j a
سكن	s a k a n
مجسم	m u d͡ʒ a s s a m
مقام	m a ɡ aː m
استفتى	i s t a f t aː
غزال	ɣ a z aː l
تذبذب	t a ð a b ð a b a
كمح	k a m a ħ a
صدق	sˤ a dː a q a
بلور	b i l l uː r
قام	ɡ aː m
انقرض	i n q a r a dˤ a
أصهب	ʔ a sˤ h a b a
ثقة	θ i q a
جامايكا	d͡ʒ a m a j k aː
بيلاروسيا	b e l a r uː s j aː
تبحر	t a b a ħ ħ a r a
اعتزل	i ʕ t a z a l a
دائمي	d aː ʔ i m i j j
نوم	n a w w a m a
مخالف	m u x aː l i f
حجاب	ħ d͡ʒ ɑː b
رحب	r a ħ i b a
كامبودي	k aː m b uː d i j j
طرفاء	tˤ a r f aː ʔ
الأشهل	a l ʔ a ʃ h a l
لبأ	l i b a ʔ
قرية	q a r i j j a
مديرة	m u d iː r a
محمدة	m u ħ a m m a d a
قلائد	q a l aː ʔ i d
تحمس	t a ħ a m m u s
خرج	x a r d͡ʒ
فاء	f aː ʔ
مستاجر	m u s t a ʔ d͡ʒ i r
الله	a ɫ ɫ aː h u
كسحاء	k a s ħ aː ʔ
دمية	d u m j a
آمن	ʔ aː m a n
غلقة	ɣ i l q a
تهدد	t a h a d d a d a
مثل	m i θ l a
مرشة	m i r a ʃː a
شلال	ʃ a l l aː l
خردل	x a r d a l
هايتي	h a i t iː
حانوت	ħ aː n uː t
مخطوطة	m a x tˤ uː tˤ a
ضيق	dˤ a j j i q
تماسك	t a m aː s u k
أقرع	ʔ a q r a ʕ
سمن	s i m a n
انجذاب	i n d͡ʒ i ð aː b
زرقطونا	z a r q a tˤ uː n aː
قيطون	q aː tˤ uː n
هش	h a ʃ ʃ a
ظربان	ðˤ a r i b aː n
أوضح	ʔ a w dˤ a ħ a
انخفاض	i n x i f aː dˤ
عجب	ʕ a d͡ʒ i b a
برباريس	b a r b aː r iː s
أثث	ʔ a θ θ a θ a
ردع	r a d a ʕ a
قفص	q u f sˤ
قاف	q aː f
قدم	q a d d a m a
قابلة	ɡ aː b l a
حرش	ħ a r i ʃ
عباية	ʕ a b aː j a
ليرة	l a j r a
أولئك	ʔ u l aː ʔ i k a
فراغ	f a r aː ɣ
صواع	sˤ u w aː ʕ
مقاود	m a q aː w i d
سعة	s a ʕ a
عرف	ʕ u r f
ميدان	m a j d aː n
منار	m a n aː r
بستان	b u s t aː n
طخش	tˤ a x ʃ
استحم	i s t a ħ a m m a
ياء	j aː ʔ
قاء	q aː ʔ a
جوافة	d͡ʒ u w aː f a
ألوهية	ʔ u l uː h i j j a
سركنجبين	s i r k a n d͡ʒ a b iː n
أعتاب	ʔ a ʕ t aː b
فؤاد	f u ʔ aː d
إدحية	ʔ i d ħ i j a
مروض	m u r a w w i dˤ
تهذيب	t a h ð iː b
تسلل	t a s a l l a l a
جميل	d͡ʒ a m iː l
محاكمة	m u ħ aː k a m a
أمسك	ʔ a m s a k a
ركلة	r a k l a
وبال	w a b aː l
بنت	b i n t u
جذمور	d͡ʒ u ð m uː r
ناغش	n aː ɣ i ʃ a
نموذجي	n a m uː ð a d͡ʒ i j j
تين	t iː n
دمنة	d i m n a
فاصوليا	f aː sˤ uː l i j aː
زحافة	z a ħ ħ aː f a
حكمة	ħ i k m a
رف	r a f f
أدبي	ʔ a d a b i j j
اليابان	a l j aː b aː n
وأى	w a ʔ aː
فحم	f a ħ m
رصفان	r u sˤ f aː n
فن	f a n n
قلقطار	q a l q a tˤ aː r
بربخ	b a r b a x
سمن	s i m n a
شريطة	ʃ a r iː tˤ a
قطع	q a tˤ a ʕ a
صغير	sˤ a ɣ iː r
أمس	ʔ a m a s s a
زخ	z a x x a
أوقية	ʔ uː q i j j a
قرميدة	q i r m iː d a
حادث	ħ aː d i θ
عمة	ʕ a m m a
اتحاد	i t t i ħ aː d
بوصلة	b uː sˤ u l a
علي	ʕ a l iː
عماد	ʕ i m aː d
قهوة	ʔ a h w ɛ
ورس	w u r u s
تحرش	t u ħ r a ʃ
أشوس	ʔ a ʃ w a s
ممسح	m u m a s s i ħ
أبها	ʔ a b h aː
ذنب	ð a n n a b a
صحة	sˤ i ħ ħ a
مفروشات	m a f r uː ʃ aː t
خمسون	x a m s uː n a
كروياء	k a r a w j aː ʔ
لعل	l a ʕ l
شمع	ʃ a m a ʕ
ض	dˤ aː d
جمع	d͡ʒ a m a ʕ a
غسق	ɣ a s a q
درس	d a r s
بغرير	b a ɣ r iː r
أسهل	ʔ a s h u l a
حلال	ħ a l aː l
ذرة	ð u r a
تناقض	t a n aː q a dˤ a
فكرة	f i k r a
ترنج	t r i n d͡ʒ
سميت	s a m iː t
هو	w a h u w a
دراسي	d i r aː s i j j
مردقوش	m a r d a q uː ʃ
رعد	r a ʕ d
أنت	ʔ a n t
تكدس	t u k a d d i s u
مستقبل	m u s t a q b a l
عيادة	ʕ i j aː d a
ب	b aː ʔ
مدع	m u d d a ʕ i n
غانا	ɣ aː n aː
بندر	b a n d a r
باكستاني	b aː k i s t aː n i j j
أوراق	ʔ a w r aː q
مسلخ	m a s l a x
مسار	m a s aː r
شهر	ʃ a h a r a
مداد	m i d aː d
قصار	ɡ u sˤ aː r
باقلاء	b aː q i l l aː ʔ
قبعة	q u b b a ʕ a
لصاق	l i sˤ aː q
فيروز	f a j r uː z
فوري	f a w r i j j
شبقي	ʃ a b a q i j j
الخمس	a l x u m s
ثمانون	θ a m aː n uː n a
موز	m a w z
مساحة	m i s aː ħ a
شدد	ʃ a d d a d a
أعرج	ʔ a ʕ r a d͡ʒ
أذن	ʔ a ð i n a
غير	ɣ u j u r
مثقال	m i θ q aː l
لقاح	l i q aː ħ
البرازيل	a l b a r aː z iː l
شراب	ʃ u r r aː b
أصفهان	ʔ a sˤ f a h aː n
محدلة	m i ħ d a l a
صدغ	sˤ a d ɣ
أنيسون	ʔ a n iː s uː n
جلي	d͡ʒ a l i j j
قشلة	q a ʃ l a
لزج	l a z i d͡ʒ a
قراد	q u r aː d
لبنان	l u b n aː n
رستاق	r u s t aː q
أفعى	ʔ a f ʕ a n
زامبيا	z a m b i j aː
غ	ɣ a j n
عدو	ʕ a d u w w
صداقة	sˤ a d aː q a
ماميثا	m aː m iː θ aː
إمضاء	ʔ i m dˤ aː ʔ
عقل	ʕ a q l
تنازع	t a n aː z a ʕ a
عتيرة	ʕ a t iː r a
فوفل	f a w f a l
غضب	ɣ a dˤ a b
مدينة	m a d iː n a
وجود	w u ʒ uː d
أعجوبة	ʔ u ʕ d͡ʒ uː b a
إسكاف	ʔ i s k aː f
تحذير	t a ħ ð iː r
صدر	sˤ a d r
عدمية	ʕ a d a m i j j a
مجرد	m u d͡ʒ a r r a d
شلاق	ʃ a l l aː q
فيتنام	v i j e t n aː m
ضائن	dˤ aː ʔ i n
عقدة	ʕ u q d a
صنان	sˤ u n aː n
هنغاري	h a n ɣ aː r i j j
ركض	r a k dˤ
سلحفاة	s u l a ħ f aː h
لهجة	l a h ɡ a
ماسورة	m aː s uː r a
نسوان	n u s w aː n
مقدمة	m u q a d d i m a
لحظ	l a ħ ðˤ
وقت	w a ɡ t
ف	f
شخص	ʃ a x a sˤ a
كوز	k uː z
سدل	s a d a l a
إنفحة	ʔ i n f a ħ a
راوند	r aː w a n d
لزج	l a z i d͡ʒ
ققنس	q u q n u s
أعجمي	ʔ a ʕ d͡ʒ i m iː
ه	h aː ʔ
ل	ɫ
هزل	h a z l
مخفر	m a x f a r
دوليا	d u w a l i j j a n
صغر	sˤ a ɣ a r a
هم	h a m m
القطيف	ɪ l q ə tˀ i f
رحب	r u ħ b
ناسفة	n aː s i f a
مارس	m aː r i s
توفيق	t a w f iː q
علا	ʕ a l aː
بنجنكشت	b a n d͡ʒ a n k u ʃ t
امرأ	i m r a ʔ
أمازيغ	ʔ a m aː z iː ɣ
قيتار	q iː t aː r
نارجيل	n aː r a d͡ʒ iː l
كراث	k u r r aː θ
اعتقادية	i ʕ t i q aː d i j j a
صلعمي	sˤ a l ʕ a m i j j
قضائي	q a dˤ aː ʔ iː
شمام	ʃ a m m aː m
بكارة	b a k aː r a
جورب	d͡ʒ a w r a b
لم	l u m
ترجم	t a r d ʒ a m a
ز	z aː j
ناخوذة	n a w aː x i ð a
جنوب	d͡ʒ a n uː b
ملاط	m i l aː tˤ
موسى	m uː s a n
أوجد	ʔ uː d͡ʒ a d
سيد	s a j j i d
كتب	k i t aː b
وثق	w a θ θ a q a
باليه	b aː l eː h
والله	w a ‿ ɫ ɫ aː h i
صفر	sˤ i f r
بغل	b a ɣ l
حق	ħ u q q
جبان	d͡ʒ a b b aː n
بيعة	b a j ʕ a
رجل	r a d͡ʒ d͡ʒ a l a
اشتد	i ʃ t a d d a
سوريا	s uː r i j j aː
مرزبة	m i r z a b b a
القطيف	a l q a tˀ iː f
صيف	sˤ a j f
مرتعب	m u r t a ʕ i b
خوذة	x uː ð a
تزامن	t a z aː m a n a
غمامة	ɣ a m aː m a
متزوج	m u t a z a w w i d͡ʒ
بوصلة	b uː sˤ i l a
دوش	d uː ʃ
سهلا	s a h l a n
هيدروجين	h a j d r o d͡ʒ iː n
أوساكا	ʔ uː s a k aː
خادم	x aː d i m
حنفية	ħ a n a f i j j a
إلكترونيات	ʔ i l i k t r uː n i j j aː t
جميز	d͡ʒ u m m a j z
ركلات	r a k a l aː t
مصابحة	m u sˤ aː b a ħ a
لبان	l u b aː n
